global_sent_idx,word_idx,beta,lossy_surprisal
6,2,1.0,12.284104365309728
6,3,1.0,14.043713900735401
6,4,1.0,3.2514063110665696
6,5,1.0,9.470663569485561
6,6,1.0,8.047509885318231
6,7,1.0,14.648944238762141
6,8,1.0,1.8141438581530607
6,9,1.0,10.916391008474536
6,10,1.0,0.15071478180699244
6,11,1.0,5.672135042604568
6,12,1.0,3.985198152162183
6,13,1.0,6.354915797558365
6,14,1.0,15.367251449904666
6,15,1.0,12.43170761549948
6,16,1.0,11.8751158629459
6,17,1.0,3.347634731807932
6,18,1.0,3.5664847188226667
6,19,1.0,3.431569488700319
6,20,1.0,5.26937162427137
6,21,1.0,7.696130067548616
7,0,0.1,
7,1,0.1,12.716025722270206
7,2,0.1,12.491302183763207
7,3,0.1,8.595756867669296
7,4,0.1,9.21672086652757
7,5,0.1,11.527673072019837
7,6,0.1,13.493852207671917
7,7,0.1,10.42865371407244
7,8,0.1,8.904789466110023
7,9,0.1,5.0410911405792245
7,10,0.1,13.686946210479555
7,11,0.1,6.364903861989876
7,12,0.1,9.800432253726935
7,13,0.1,5.589771519210463
7,14,0.1,11.17398658854032
7,15,0.1,10.725232979971128
7,0,0.3,
7,1,0.3,12.716025722270208
7,2,0.3,13.643483030125747
7,3,0.3,9.34950742047583
7,4,0.3,9.602494531540394
7,5,0.3,9.986987476148773
7,6,0.3,16.064929273283145
7,7,0.3,9.872335241951081
7,8,0.3,8.947480421430436
7,9,0.3,5.469982194501074
7,10,0.3,13.83094625215108
7,11,0.3,7.146065343233033
7,12,0.3,10.159514933652984
7,13,0.3,5.661776920646303
7,14,0.3,12.941172957235874
7,15,0.3,10.46680772120105
7,0,0.5,
7,1,0.5,12.716025722270205
7,2,0.5,12.046745114030136
7,3,0.5,9.557907616545847
7,4,0.5,10.550110122455164
7,5,0.5,8.22842787917183
7,6,0.5,15.911099391218908
7,7,0.5,9.915007061335208
7,8,0.5,8.075554858064605
7,9,0.5,6.5635683565557335
7,10,0.5,13.222113195095197
7,11,0.5,5.928339409145482
7,12,0.5,13.14615244026893
7,13,0.5,6.183516827148811
7,14,0.5,16.498868124324364
7,15,0.5,9.351610206646246
7,0,0.7,
7,1,0.7,12.716025722270208
7,2,0.7,11.518833593722118
7,3,0.7,11.093408840665248
7,4,0.7,9.338669120722814
7,5,0.7,6.449480486799057
7,6,0.7,13.753876973888078
7,7,0.7,9.58769975839645
7,8,0.7,6.931564287243421
7,9,0.7,5.155938355807765
7,10,0.7,9.920335332278324
7,11,0.7,6.274980669194445
7,12,0.7,15.439800817723818
7,13,0.7,5.043213243107353
7,14,0.7,16.74409096291831
7,15,0.7,8.78961934146096
7,0,0.9,
7,1,0.9,12.716025722270208
7,2,0.9,7.697420900532935
7,3,0.9,14.06284329021516
7,4,0.9,9.714061328188546
7,5,0.9,2.5310979205475173
7,6,0.9,11.040394902502483
7,7,0.9,8.591659587391671
7,8,0.9,8.011677523588412
7,9,0.9,1.9943053847533616
7,10,0.9,7.505938237577757
7,11,0.9,4.294715518100896
7,12,0.9,12.9030384873364
7,13,0.9,3.844125544354175
7,14,0.9,15.684503649574612
7,15,0.9,8.516723461542115
7,0,1.0,
7,1,1.0,12.716025722270208
7,2,1.0,6.498950579725364
7,3,1.0,14.536701481503036
7,4,1.0,9.84240613311733
7,5,1.0,0.6154916828904703
7,6,1.0,9.193080131339968
7,7,1.0,7.132985260049213
7,8,1.0,5.9603972275075305
7,9,1.0,0.8943065168162386
7,10,1.0,4.122524923014931
7,11,1.0,2.5528146750710006
7,12,1.0,11.391779948544686
7,13,1.0,0.17037147439386313
7,14,1.0,15.670870653633774
7,15,1.0,2.6091478503350904
8,0,0.1,
8,1,0.1,15.358157626464592
8,2,0.1,4.759814890954307
8,3,0.1,1.166653943156311
8,4,0.1,5.790309795360267
8,0,0.3,
8,1,0.3,14.887116958152737
8,2,0.3,4.862378906863954
8,3,0.3,9.55823293892822
8,4,0.3,10.055131112805972
8,0,0.5,
8,1,0.5,14.80861018010076
8,2,0.5,5.1499393980843164
8,3,0.5,9.080945447978667
8,4,0.5,14.723844334246346
8,0,0.7,
8,1,0.7,14.573089845944832
8,2,0.7,5.052660938502436
8,3,0.7,13.950070551219156
8,4,0.7,12.667536903588985
8,0,0.9,
8,1,0.9,14.259062733736931
8,2,0.9,4.858531608283148
8,3,0.9,14.329132799661242
8,4,0.9,8.679180087964092
8,0,1.0,
8,1,1.0,14.023542399581004
8,2,1.0,4.743495801179237
8,3,1.0,12.755668411224688
8,4,1.0,4.222395592336264
9,0,0.1,
9,1,0.1,11.822226932635846
9,2,0.1,65.82143111091423
9,3,0.1,8.354735651227259
9,4,0.1,27.34009108834465
9,5,0.1,8.303747524769333
9,6,0.1,4.454552427392737
9,7,0.1,5.231999450273579
9,8,0.1,20.6399437151989
9,9,0.1,21.642319486285754
9,10,0.1,11.647405329758717
9,11,0.1,4.322844467329799
9,12,0.1,19.21267425688622
9,0,0.3,
9,1,0.3,11.822226932635846
9,2,0.3,65.81861420707575
9,3,0.3,8.811323935189263
9,4,0.3,27.199819045802826
9,5,0.3,9.223373843393547
9,6,0.3,5.343467038729583
9,7,0.3,5.470114688148464
9,8,0.3,21.49206839120332
9,9,0.3,20.74256100478206
9,10,0.3,11.723968428683698
9,11,0.3,5.446793130921798
9,12,0.3,19.629765998060012
9,0,0.5,
9,1,0.5,11.822226932635846
9,2,0.5,65.81601398814793
9,3,0.5,8.214008803211108
9,4,0.5,29.324643629338095
9,5,0.5,8.463358960837063
9,6,0.5,14.901140518094547
9,7,0.5,4.582855162498742
9,8,0.5,21.409922516912193
9,9,0.5,20.083475126792287
9,10,0.5,11.856435795339788
9,11,0.5,4.795923015399277
9,12,0.5,18.00939860794852
9,0,0.7,
9,1,0.7,12.904377957014379
9,2,0.7,67.08447897944959
9,3,0.7,6.681679195406879
9,4,0.7,26.486152713401204
9,5,0.7,8.171293825001237
9,6,0.7,16.53931184827264
9,7,0.7,3.777278957005521
9,8,0.7,21.663500792173828
9,9,0.7,18.35312629372261
9,10,0.7,11.090347951376192
9,11,0.7,4.9117183265531725
9,12,0.7,17.540742520835273
9,0,0.9,
9,1,0.9,13.986528981392913
9,2,0.9,67.76678667952736
9,3,0.9,4.9728502993277575
9,4,0.9,24.707758704001648
9,5,0.9,8.140236808081086
9,6,0.9,16.081413328816925
9,7,0.9,2.501146400224577
9,8,0.9,21.617783035355494
9,9,0.9,16.259098468628316
9,10,0.9,9.422623449240872
9,11,0.9,5.3943928816704965
9,12,0.9,12.746462773264147
9,0,1.0,
9,1,1.0,13.986528981392913
9,2,1.0,68.66680994491688
9,3,1.0,4.606603458502572
9,4,1.0,15.999011487688207
9,5,1.0,6.094538879666299
9,6,1.0,14.131577773269395
9,7,1.0,1.7539463187154098
9,8,1.0,21.823012370484157
9,9,1.0,14.077520874380806
9,10,1.0,6.7779195101063054
9,11,1.0,5.182966164616688
9,12,1.0,10.001026419938706
10,0,0.1,
10,1,0.1,3.5671791847668506
10,2,0.1,20.096131477482984
10,3,0.1,8.560680432750324
10,4,0.1,6.496654955301648
10,5,0.1,21.760488077762986
10,6,0.1,14.456706434383554
10,7,0.1,11.322353544889495
10,8,0.1,5.371514528375904
10,9,0.1,5.390233464061113
10,10,0.1,3.637965876599909
10,11,0.1,13.00682492644564
10,12,0.1,4.917020448489682
10,13,0.1,6.496654955301648
10,14,0.1,14.519402778548653
10,15,0.1,18.727504587771225
10,0,0.3,
10,1,0.3,3.567179184766851
10,2,0.3,19.830618813670853
10,3,0.3,8.185936528218908
10,4,0.3,7.110839594614512
10,5,0.3,21.760488077762986
10,6,0.3,14.677768393460628
10,7,0.3,13.28189514771764
10,8,0.3,4.9436794300620255
10,9,0.3,8.20299399479427
10,10,0.3,9.551443966781076
10,11,0.3,13.583954812768724
10,12,0.3,6.846389962267983
10,13,0.3,6.458226463862259
10,14,0.3,14.484491676284708
10,15,0.3,19.933835900106782
10,0,0.5,
10,1,0.5,3.5671791847668506
10,2,0.5,19.206643005492765
10,3,0.5,7.399558368886567
10,4,0.5,6.520574408219125
10,5,0.5,22.609672825006008
